Id,Name,DaysSigned,DaysMissed,Gender,State,Party,Constituency
228,Shri  Sharief Ud Din  Shariq,21,5,1,Jammu and Kashmir,JKNC,
229,Shri  Mahesh  Joshi,25,1,1,Rajasthan,INC,
231,Shri  E. T. Muhammed  Basheer,21,5,1,Kerala,MLKSC,
232,Shri  Gopal  Singh  Shekhawat,22,4,1,Rajasthan,INC,
233,Shri  Raghuvir Singh  Meena,12,14,1,Rajasthan,INC,
234,Shri  Harish  Choudhary,23,3,1,Rajasthan,INC,
235,Shri  Badri Ram  Jakhar,22,4,1,Rajasthan,INC,
236,Shri  Khiladi Lal  Bairwa,25,1,1,Rajasthan,INC,
237,Shri  Ratan  Singh,26,0,1,Rajasthan,INC,
238,Shri  Raja Ram  Pal,23,3,1,Uttar Pradesh,INC,
239,Shri  Bharat Ram  Meghwal,20,6,1,Rajasthan,INC,
240,Shri  Zafar Ali  Naqvi,22,4,1,Uttar Pradesh,INC,
243,Shri  Mohinder Singh  Kaypee,21,5,1,Punjab,INC,
244,Shri  Partap Singh  Bajwa,20,6,1,Punjab,INC,
245,Adv.  P. T.  Thomas,26,0,1,Kerala,INC,
246,Shri  M. I.  Shanavas,22,4,1,Kerala,INC,Wayanad
247,Shri  Anto  Antony,20,6,1,Kerala,INC,
248,Shri  N.  Peethambarakurup,23,3,1,Kerala,INC,
249,Shri  Om Prakash  Yadav,18,8,1,Bihar,IND,
250,Shri    Sivakumar @  Ritheesh,13,13,1,Tamil Nadu,DMK,
251,Shri  Sanjay Dina  Patil,23,3,1,Maharashtra,NCP,
252,Shri  Narayan Singh  Amlabe,24,2,1,Madhya Pradesh,INC,
253,Shri  Jose K.  Mani,19,7,1,Kerala,KCM,
255,Shri  N. Cheluvaraya Swamy,21,5,1,Karnataka,BJP,
256,Shri  Thol Thirumaavalavan,3,23,1,Tamil Nadu,VCK,
257,Shri  Prem Das  Rai,25,1,1,Sikkim,SDF,
258,Shri  C. M.  Chang,26,0,1,Nagaland,NPF,
259,Shri   Baliram  Jadhav,24,2,1,Maharashtra,BVA,
260,Shri  Jagada Nand  Singh,25,1,1,Bihar,RJD,
261,Shri  Uma Shanaker  Singh,24,2,1,Bihar,RJD,
262,Smt.  J. Helen Davidson,21,5,0,Tamil Nadu,DMK,
263,Shri  S. R.  Jeyadurai,17,9,1,Tamil Nadu,DMK,
264,Shri  Uday Pratap  Singh,25,1,1,Madhya Pradesh,INC,
265,Shri  Premchand  Guddu,19,7,1,Madhya Pradesh,INC,
266,Shri  Marotrao  Sainuji   Kowase,26,0,1,Maharashtra,INC,
267,Shri   Suresh  Kashinath   Taware,26,0,1,Maharashtra,INC,
268,Shri  Jaywant  Gangaram   Awale,26,0,1,Maharashtra,INC,
269,Dr.  Nilesh N.  Rane,22,4,1,Maharashtra,INC,
270,Shri  Thangso  Baite,26,0,1,Manipur,INC,
271,Shri  Pradeep  Majhi,10,16,1,Orissa,INC,
272,Shri  Amarnath  Pradhan,25,1,1,Orissa,INC,
273,Shri  Hemanand  Biswal,22,4,1,Orissa,INC,
274,Shri  Sanjay  Bhoi,26,0,1,Orissa,INC,
275,Shri  C. L.  Ruala,26,0,1,Mizoram,INC,
276,Shri  Mulayam Singh  Yadav,24,2,1,Uttar Pradesh,SP,
277,Shri  H.D.  Devegowda,23,3,1,Karnataka,JDS,
278,Kunwar  Rewati Raman  Singh,13,13,1,Uttar Pradesh,SP,
279,Dr.    Bali Ram,25,1,1,Uttar Pradesh,BSP,
280,Shri  Gurudas  Das Gupta,15,11,1,West Bengal,CPI,
283,Shri  Shailendra  Kumar,26,0,1,Uttar Pradesh,SP,
284,Shri  Bhisma  Shankar Alias Kushal Tiwari,24,2,1,Uttar Pradesh,BSP,
285,Dr.  M.  Thambidurai,24,2,1,Tamil Nadu,AIADMK,
286,Shri  Akhilesh  Yadav,20,6,1,Uttar Pradesh,SP,
287,Shri  Ashok Kumar  Rawat,25,1,1,Uttar Pradesh,BSP,
288,Dr.  Shafiqur Rahman  Barq,26,0,1,Uttar Pradesh,BSP,
289,Shri  Baju Ban  Riyan,20,6,1,Tripura,CPIM,
290,Shri  S.  Semmalai,25,1,1,Tamil Nadu,AIADMK,
